issuer_ticker,name,asset_class,weight_percent,price,nominal,market_value,notional_value,sector,isin,exchange,location,market_currency,fund_name,LEI
EOG,EOG RESOURCES INC,Equity,0.11,73.97,819091,60588161.27,60588161.27,Energy,US26875P1012,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,XWTZDRYZPBUHIQBKDB46
AEP,AMERICAN ELECTRIC POWER INC,Equity,0.11,85.98,699808,60169491.84,60169491.84,Utilities,US0255371017,"NASDAQ",United States,USD,iShares Core S&P 500 UCITS ETF,1B4S6S7G0TW5EE83BO58
SRE,SEMPRA,Equity,0.11,135.12,442304,59764116.48,59764116.48,Utilities,US8168511090,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,PBBKGKLRK5S5C0Y4T545
ORLY,OREILLY AUTOMOTIVE INC,Equity,0.11,606.88,97802,59354077.760000005,59354077.760000005,Consumer Discretionary,US67103H1077,"NASDAQ",United States,USD,iShares Core S&P 500 UCITS ETF,549300K2RLMQL149Q332
BAX,BAXTER INTERNATIONAL INC,Equity,0.11,83.22,704904,58662110.879999995,58662110.879999995,Health Care,US0718131099,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,J5OIVXX3P24RJRW5CK77
RMD,RESMED INC,Equity,0.11,286.18,203311,58183541.98,58183541.98,Health Care,US7611521078,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,529900T3QE5253CCXF22
BK,BANK OF NEW YORK MELLON CORP,Equity,0.11,51.37,1129290,58011627.3,58011627.3,Financials,US0640581007,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,WFLLPEPC7FZXENRZV188
FTNT,FORTINET INC,Equity,0.11,304.06,190341,57875084.46,57875084.46,Information Technology,US34959E1091,"NASDAQ",United States,USD,iShares Core S&P 500 UCITS ETF,549300O0QJWDBAS0QX03
MSI,MOTOROLA SOLUTIONS INC,Equity,0.11,242.32,238168,57712869.760000005,57712869.760000005,Information Technology,US6200763075,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,6S552MUG6KGJVEBSEC55
PRU,PRUDENTIAL FINANCIAL INC,Equity,0.11,103.61,552616,57256543.760000005,57256543.760000005,Financials,US7443201022,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,5PRBRS5FEH7NREC8OR45
ROST,ROSS STORES INC,Equity,0.11,113.65,499299,56745331.349999994,56745331.349999994,Consumer Discretionary,US7782961038,"NASDAQ",United States,USD,iShares Core S&P 500 UCITS ETF,549300ENZFLPGRDFZQ60
CTSH,COGNIZANT TECHNOLOGY SOLUTIONS COR,Equity,0.11,76.76,738699,56702535.24,56702535.24,Information Technology,US1924461023,"NASDAQ",United States,USD,iShares Core S&P 500 UCITS ETF,5493006IEVQEFQO40L83
TRV,TRAVELERS COMPANIES INC,Equity,0.1,156.67,352468,55221161.56,55221161.56,Financials,US89417E1091,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,549300Y650407RU8B149
SYY,SYSCO CORP,Equity,0.1,76.76,717832,55100784.32,55100784.32,Consumer Staples,US8718291078,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,5RGWIFLMGH3YS7KWI652
ALL,ALLSTATE CORP,Equity,0.1,131.48000000000002,419043,55095773.64,55095773.64,Financials,US0200021014,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,OBT0W1ED8G0NWVOLOJ77
EA,ELECTRONIC ARTS INC,Equity,0.1,135.96,401197,54546744.120000005,54546744.120000005,Communication,US2855121099,"NASDAQ",United States,USD,iShares Core S&P 500 UCITS ETF,549300O7A67PUEYKDL45
SBAC,SBA COMMUNICATIONS REIT CORP CLASS,Equity,0.1,355.42999999999995,153080,54409224.4,54409224.4,Real Estate,US78410G1040,"NASDAQ",United States,USD,iShares Core S&P 500 UCITS ETF,5299001HX8ZN8Y8QIT49
XLNX,XILINX INC,Equity,0.1,157.25,345117,54269648.25,54269648.25,Information Technology,US9839191015,"NASDAQ",United States,USD,iShares Core S&P 500 UCITS ETF,6EY4K7ZMF9UX1CU6KC79
MAR,MARRIOTT INTERNATIONAL INC CLASS A,Equity,0.1,144.8,374790,54269592,54269592,Consumer Discretionary,US5719032022,"NASDAQ",United States,USD,iShares Core S&P 500 UCITS ETF,225YDZ14ZO8E1TXUSU86
YUM,YUM BRANDS INC,Equity,0.1,127.94,417795,53452692.3,53452692.3,Consumer Discretionary,US9884981013,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,549300JE8XHZZ7OHN517
DFS,DISCOVER FINANCIAL SERVICES,Equity,0.1,124.3,427578,53147945.4,53147945.4,Financials,US2547091080,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,Z1YLO2USPORE63VVUL20
MPC,MARATHON PETROLEUM CORP,Equity,0.1,59.1,894187,52846451.7,52846451.7,Energy,US56585A1025,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,3BNYRYQHD39K4LCKQF12
DD,DUPONT DE NEMOURS INC,Equity,0.1,70.64,747006,52768503.84,52768503.84,Materials,US26614N1028,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,5493004JF0SDFLM8GD76
PH,PARKER-HANNIFIN CORP,Equity,0.1,289.54,180543,52274420.220000006,52274420.220000006,Industrials,US7010941042,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,5493002CONDB4N2HKI23
HLT,HILTON WORLDWIDE HOLDINGS INC,Equity,0.1,132.02,391010,51621140.2,51621140.2,Consumer Discretionary,US43300A2033,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,549300HVGPK36ICB0B89
ROK,ROCKWELL AUTOMATION INC,Equity,0.1,317.01,162255,51436457.55,51436457.55,Industrials,US7739031091,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,VH3R4HHBHH12O0EXZJ88
WELL,WELLTOWER INC,Equity,0.1,87.81,584654,51338467.74,51338467.74,Real Estate,US95040Q1040,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,T6IZ0MBEG5ACZDTR7D06
STZ,CONSTELLATION BRANDS INC CLASS A,Equity,0.1,215.45,237715,51215696.75,51215696.75,Consumer Staples,US21036P1084,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,5493005GKEG8QCVY7037
PXD,PIONEER NATURAL RESOURCE,Equity,0.1,157.03,325389,51095834.67,51095834.67,Energy,US7237871071,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,FY8JBF7CCL2VE4F1B628
MTD,METTLER TOLEDO INC,Equity,0.1,1554.59,32590,50664088.1,50664088.1,Health Care,US5926881054,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,5493000BD5GJNUDIUG10
CNC,CENTENE CORP,Equity,0.09,61.59,817984,50379634.56,50379634.56,Health Care,US15135B1017,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,549300Z7JJ4TQSQGT333
GIS,GENERAL MILLS INC,Equity,0.09,58.720000000000006,855956,50261736.32,50261736.32,Consumer Staples,US3703341046,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,2TGYMUGI08PO8X8L6150
WBA,WALGREEN BOOTS ALLIANCE INC,Equity,0.09,49.94,1003371,50108347.74,50108347.74,Consumer Staples,US9314271084,"NASDAQ",United States,USD,iShares Core S&P 500 UCITS ETF,549300RPTUOIXG4LIH86
SIVB,SVB FINANCIAL GROUP,Equity,0.09,608.4499999999999,82294,50071784.3,50071784.3,Financials,US78486Q1013,"NASDAQ",United States,USD,iShares Core S&P 500 UCITS ETF,549300D2KJ20JMXE7542
OTIS,OTIS WORLDWIDE CORP,Equity,0.09,88.2,565840,49907088,49907088,Industrials,US68902V1070,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,549300ZLBKR8VSU25153
PPG,PPG INDUSTRIES INC,Equity,0.09,149.79,332751,49842772.29000001,49842772.29000001,Materials,US6935061076,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,549300BKPEP01R3V6C59
IFF,INTERNATIONAL FLAVORS & FRAGRANCES,Equity,0.09,143.12,347912,49793165.44,49793165.44,Materials,US4595061015,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,BZLRL03D3GPGMOGFO832
MNST,MONSTER BEVERAGE CORP,Equity,0.09,95.88,517758,49642637.04,49642637.04,Consumer Staples,US61174X1090,"NASDAQ",United States,USD,iShares Core S&P 500 UCITS ETF,52990090AP0E7HCB6F33
FRC,FIRST REPUBLIC BANK,Equity,0.09,200.92,247066,49640500.720000006,49640500.720000006,Financials,US33616C1009,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,YWC0TIKBQM2JV8L4IV08
ADM,ARCHER DANIELS MIDLAND,Equity,0.09,63,784218,49405734,49405734,Consumer Staples,US0394831020,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,549300LO13MQ9HYSTR83
XEL,XCEL ENERGY INC,Equity,0.09,65,755201,49088065,49088065,Utilities,US98389B1008,"NASDAQ",United States,USD,iShares Core S&P 500 UCITS ETF,LGJNMI9GH8XIDG5RCM61
PAYX,PAYCHEX INC,Equity,0.09,109.37,448719,49076397.03,49076397.03,Information Technology,US7043261079,"NASDAQ",United States,USD,iShares Core S&P 500 UCITS ETF,529900K900DW6SUBM174
AZO,AUTOZONE INC,Equity,0.09,1607.42,30237,48603558.54,48603558.54,Consumer Discretionary,US0533321024,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,GA3JGKJ41LJKXDN23E90
AFL,AFLAC INC,Equity,0.09,54.56,887162,48403558.720000006,48403558.720000006,Financials,US0010551028,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,549300N0B7DOGLXWPP39
HPQ,HP INC,Equity,0.09,28.04,1685710,47267308.4,47267308.4,Information Technology,US40434L1052,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,WHKXQACZ14C5XRO8LW03
CMI,CUMMINS INC,Equity,0.09,229.71,205091,47111453.61,47111453.61,Industrials,US2310211063,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,ZUNI8PYC725B6H8JU438
WST,WEST PHARMACEUTICAL SERVICES INC,Equity,0.09,454.47,103660,47110360.2,47110360.2,Health Care,US9553061055,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,5493007NKRGM1RJQ1P16
EFX,EQUIFAX INC,Equity,0.09,274,170473,46709602,46709602,Industrials,US2944291051,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,5493004MCF8JDC86VS77
KEYS,KEYSIGHT TECHNOLOGIES INC,Equity,0.09,179.78,258388,46452994.64,46452994.64,Information Technology,US49338L1035,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,549300GLKVIO8YRCYN02
AWK,AMERICAN WATER WORKS INC,Equity,0.09,181.7,254054,46161611.8,46161611.8,Utilities,US0304201033,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,549300DXHIJQMD5WFW18
NUE,NUCOR CORP,Equity,0.09,109.82,420091,46134393.620000005,46134393.620000005,Materials,US6703461052,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,549300GGJCRSI2TIEJ46
MCK,MCKESSON CORP,Equity,0.09,207.77,221965,46117668.05,46117668.05,Health Care,US58155Q1031,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,549300WZWOM80UCFSF54
VRSK,VERISK ANALYTICS INC,Equity,0.09,202.45,227030,45962223.5,45962223.5,Industrials,US92345Y1064,"NASDAQ",United States,USD,iShares Core S&P 500 UCITS ETF,549300I1YSWNIRKBWP67
ANSS,ANSYS INC,Equity,0.09,374.5,122294,45799103,45799103,Information Technology,US03662Q1058,"NASDAQ",United States,USD,iShares Core S&P 500 UCITS ETF,549300VJV8H15Z5FJ571
CBRE,CBRE GROUP INC CLASS A,Equity,0.09,97.29,469953,45721727.37,45721727.37,Real Estate,US12504L1098,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,52990016II9MJ2OSWA10
CPRT,COPART INC,Equity,0.08,152.26999999999998,292089,44476392.03,44476392.03,Industrials,US2172041061,"NASDAQ",United States,USD,iShares Core S&P 500 UCITS ETF,549300KVYX3JWMYEHU61
PEG,PUBLIC SERVICE ENTERPRISE GROUP IN,Equity,0.08,62.61,709036,44392743.96,44392743.96,Utilities,US7445731067,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,PUSS41EMO3E6XXNV3U28
AMP,AMERIPRISE FINANCE INC,Equity,0.08,271.25,162474,44071072.5,44071072.5,Financials,US03076C1062,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,6ZLKQF7QB6JAEKQS5388
KMI,KINDER MORGAN INC,Equity,0.08,16.16,2726627,44062292.32,44062292.32,Energy,US49456B1017,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,549300WR7IX8XE0TBO16
CTVA,CORTEVA INC,Equity,0.08,42.58,1033825,44020268.5,44020268.5,Materials,US22052L1044,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,549300WZN9I2QKLS0O94
AVB,AVALONBAY COMMUNITIES REIT INC,Equity,0.08,223.68,195975,43835688,43835688,Real Estate,US0534841012,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,K9G90K85RBWD2LAGQX17
ZBRA,ZEBRA TECHNOLOGIES CORP CLASS A,Equity,0.08,584.76,74789,43733615.64,43733615.64,Information Technology,US9892071054,"NASDAQ",United States,USD,iShares Core S&P 500 UCITS ETF,PO0I32GKZ3HZMMDPZZ08
KR,KROGER,Equity,0.08,40.87,1059249,43291506.63,43291506.63,Consumer Staples,US5010441013,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,6CPEOKI6OYJ13Q6O7870
WMB,WILLIAMS INC,Equity,0.08,25.41,1700198,43202031.18,43202031.18,Energy,US9694571004,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,D71FAKCBLFS2O0RBPG08
AJG,ARTHUR J GALLAGHER,Equity,0.08,149.8,286373,42898675.4,42898675.4,Financials,US3635761097,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,54930049QLLMPART6V29
AME,AMETEK INC,Equity,0.08,132.38000000000002,324078,42901445.64,42901445.64,Industrials,US0311001004,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,549300WZDEF9KKE40E98
FAST,FASTENAL,Equity,0.08,53.51,801666,42897147.66,42897147.66,Industrials,US3119001044,"NASDAQ",United States,USD,iShares Core S&P 500 UCITS ETF,529900PP0C7H2HHPSJ32
ZBH,ZIMMER BIOMET HOLDINGS INC,Equity,0.08,146.23,292690,42800058.7,42800058.7,Health Care,US98956P1021,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,2P2YLDVPES3BXQ1FRB91
SWK,STANLEY BLACK & DECKER INC,Equity,0.08,187.72,226576,42532846.720000006,42532846.720000006,Industrials,US8545021011,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,549300DJ09SMTO561131
BLL,BALL CORP,Equity,0.08,92.75,458414,42517898.5,42517898.5,Materials,US0584981064,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,0BGI85ALH27ZJP15DY16
STT,STATE STREET CORP,Equity,0.08,87.05,488003,42480661.15,42480661.15,Financials,US8574771031,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,549300ZFEEJ2IP5VME73
GLW,CORNING INC,Equity,0.08,38.84,1087122,42223818.48,42223818.48,Information Technology,US2193501051,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,549300X2937PB0CJ7I56
SWKS,SKYWORKS SOLUTIONS INC,Equity,0.08,178.73999999999998,230993,41287688.82,41287688.82,Information Technology,US83088M1027,"NASDAQ",United States,USD,iShares Core S&P 500 UCITS ETF,549300WZ3ORQ2BVKBD96
ES,EVERSOURCE ENERGY,Equity,0.08,84.86,480590,40782867.4,40782867.4,Utilities,US30040W1080,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,SJ7XXD41SQU3ZNWUJ746
LUV,SOUTHWEST AIRLINES,Equity,0.08,49.120000000000005,826840,40614380.8,40614380.8,Industrials,US8447411088,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,UDTZ87G0STFETI6HGH41
LH,LABORATORY CORPORATION OF AMERICA,Equity,0.08,296.83,136539,40528871.37,40528871.37,Health Care,US50540R4092,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,OZ7UA8IXAIFILY2VZH07
WEC,WEC ENERGY GROUP INC,Equity,0.08,91.58,442041,40482114.78,40482114.78,Utilities,US92939U1060,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,549300IGLYTZUK3PVP70
PSX,PHILLIPS,Equity,0.08,65.76,614468,40407415.68,40407415.68,Energy,US7185461040,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,5493005JBO5YSIGK1814
PCAR,PACCAR INC,Equity,0.08,82.44000000000001,485659,40037727.96,40037727.96,Industrials,US6937181088,"NASDAQ",United States,USD,iShares Core S&P 500 UCITS ETF,KDTEY8BWE486IKZ3CC07
ETSY,ETSY INC,Equity,0.08,224.15,178374,39982532.1,39982532.1,Consumer Discretionary,US29786A1060,"NASDAQ",United States,USD,iShares Core S&P 500 UCITS ETF,54930089Q7XT501AEA40
FITB,FIFTH THIRD BANCORP,Equity,0.07,40.4,986654,39860821.6,39860821.6,Financials,US3167731005,"NASDAQ",United States,USD,iShares Core S&P 500 UCITS ETF,THRNG6BD57P9QWTQLG42
GNRC,GENERAC HOLDINGS INC,Equity,0.07,440.7,88389,38953032.3,38953032.3,Industrials,US3687361044,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,529900S2H2AHJHSFFI84
ODFL,OLD DOMINION FREIGHT LINE INC,Equity,0.07,291.5,133208,38830132,38830132,Industrials,US6795801009,"NASDAQ",United States,USD,iShares Core S&P 500 UCITS ETF,5299009TWK32WE417T96
LEN,LENNAR A CORP,Equity,0.07,100.25,387118,38808579.5,38808579.5,Consumer Discretionary,US5260571048,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,529900G61XVRLX5TJX09
IT,GARTNER INC,Equity,0.07,315.92999999999995,120852,38180772.36,38180772.36,Information Technology,US3666511072,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,PP55B5R38BFB8O8HH686
ARE,ALEXANDRIA REAL ESTATE EQUITIES RE,Equity,0.07,198.13,192519,38143789.47,38143789.47,Real Estate,US0152711091,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,MGCJBT4MKTQBVLNUIS88
ALB,ALBEMARLE CORP,Equity,0.07,231.25,163087,37713868.75,37713868.75,Materials,US0126531013,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,HDBLS2Q6GV1LSKQPBS54
VLO,VALERO ENERGY CORP,Equity,0.07,65.46000000000001,573820,37562257.2,37562257.2,Energy,US91913Y1001,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,549300XTO5VR8SKV1V74
WY,WEYERHAEUSER REIT,Equity,0.07,35.690000000000005,1051557,37530069.33,37530069.33,Real Estate,US9621661043,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,08IRJODWFYBI7QWRGS31
SYF,SYNCHRONY FINANCIAL,Equity,0.07,48.690000000000005,758188,36916173.720000006,36916173.720000006,Financials,US87165B1035,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,549300RS7EWPM9MA6C78
RSG,REPUBLIC SERVICES INC,Equity,0.07,124.05,295554,36663473.7,36663473.7,Industrials,US7607591002,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,NKNQHM6BLECKVOQP7O46
HSY,HERSHEY FOODS,Equity,0.07,175.56,205209,36026492.04,36026492.04,Consumer Staples,US4278661081,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,21X2CX66SU2BR6QTAD08
DAL,DELTA AIR LINES INC,Equity,0.07,40.220000000000006,893672,35943487.839999996,35943487.839999996,Industrials,US2473617023,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,Q2CCMS6R0AS67HJMBN42
O,REALTY INCOME REIT CORP,Equity,0.07,68.39,524285,35855851.15,35855851.15,Real Estate,US7561091049,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,549300CUWDAUZSH43859
KSU,KANSAS CITY SOUTHERN,Equity,0.07,279.87,126853,35502349.11,35502349.11,Industrials,US4851703029,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,5493008C12PZMWP3WY03
ED,CONSOLIDATED EDISON INC,Equity,0.07,73.66,481220,35446665.2,35446665.2,Utilities,US2091151041,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,54930033SBW53OO8T749
HIG,HARTFORD FINANCIAL SERVICES GROUP,Equity,0.07,70.55,500341,35299057.55,35299057.55,Financials,US4165151048,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,IU7C3FTM7Y3BQM112U94
GRMN,GARMIN LTD,Equity,0.07,168.62,209321,35295707.02,35295707.02,Consumer Discretionary,CH0114405324,"NASDAQ",United States,USD,iShares Core S&P 500 UCITS ETF,2549001E0HIPIJQ0W046
FTV,FORTIVE CORP,Equity,0.07,74.21000000000001,472821,35088046.41,35088046.41,Industrials,US34959J1088,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,549300MU9YQJYHDQEF63
OKE,ONEOK INC,Equity,0.07,55.57,625414,34754255.98,34754255.98,Energy,US6826801036,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,2T3D6M0JSY48PSZI1Q41
WAT,WATER CORP,Equity,0.06,399.73,86404,34538270.92,34538270.92,Health Care,US9418481035,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,5T547R1474YC9HOD8Q74
VIAC,VIACOMCBS INC CLASS B,Equity,0.06,40.43,850078,34368653.54,34368653.54,Communication,US92556H2067,"NASDAQ",United States,USD,iShares Core S&P 500 UCITS ETF,5KYC8KF17ROCY24M3H09
BBY,BEST BUY INC,Equity,0.06,109.56,312909,34282310.04,34282310.04,Consumer Discretionary,US0865161014,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,HL5XPTVRV0O8TUN5LL90
TSCO,TRACTOR SUPPLY,Equity,0.06,209.42,161631,33848764.02,33848764.02,Consumer Discretionary,US8923561067,"NASDAQ",United States,USD,iShares Core S&P 500 UCITS ETF,549300OJ9VZHZRO6I137
XYL,XYLEM INC,Equity,0.06,132.88000000000002,251695,33445231.6,33445231.6,Industrials,US98419M1009,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,549300DF5MV96DRYLQ48
PAYC,PAYCOM SOFTWARE INC,Equity,0.06,482,69009,33262338,33262338,Information Technology,US70432V1026,New York Stock Exchange Inc.,United States,USD,iShares Core S&P 500 UCITS ETF,254900LSB0HNJUDC6Q18
